participant_id,x1_linspace,x1_brightness,x1_symbol_m,x1_symbol_c,x1_symbol_s,x1_symbol_y,x1_symbol_f,x1_symbol_j,x1_location_0,x1_location_1,x1_location_2,x1_location_3,x2_linspace,x2_brightness,x2_symbol_m,x2_symbol_c,x2_symbol_s,x2_symbol_y,x2_symbol_f,x2_symbol_j,x2_location_0,x2_location_1,x2_location_2,x2_location_3
Jupiter,0.3558718861209964,0.12883247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3558718861209964,0.09086604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3558718861209964,0.12883247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3558718861209964,0.23478392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3558718861209964,0.12883247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3558718861209964,0.14707726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3564650059311981,0.22102904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3564650059311981,0.117193766,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3564650059311981,0.22102904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3564650059311981,0.15292741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3564650059311981,0.22102904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3564650059311981,0.15362458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3570581257413998,0.1489502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3570581257413998,0.15321629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3570581257413998,0.1489502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3570581257413998,0.101307094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3570581257413998,0.1489502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3570581257413998,0.12986195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3576512455516014,0.13053817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3576512455516014,0.11849334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3576512455516014,0.13053817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3576512455516014,0.08857512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Jupiter,0.3576512455516014,0.13053817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3576512455516014,0.10185449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3582443653618031,0.19321135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3582443653618031,0.09280744,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3582443653618031,0.19321135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3582443653618031,0.11802971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3582443653618031,0.19321135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3582443653618031,0.11246655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3588374851720047,0.094917655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3588374851720047,0.1540116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3588374851720047,0.094917655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3588374851720047,0.15854186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3588374851720047,0.094917655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3588374851720047,0.10391251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3594306049822064,0.14364871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3594306049822064,0.23014769,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3594306049822064,0.14364871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3594306049822064,0.12484245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3594306049822064,0.14364871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3594306049822064,0.17659156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3600237247924081,0.18446004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3600237247924081,0.22985443,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3600237247924081,0.18446004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3600237247924081,0.13281125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3600237247924081,0.18446004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3600237247924081,0.112279914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3606168446026097,0.13666092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3606168446026097,0.13258554,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Jupiter,0.3606168446026097,0.13666092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3606168446026097,0.11564782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3606168446026097,0.13666092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3606168446026097,0.14236695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3612099644128114,0.19509555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3612099644128114,0.07518195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3612099644128114,0.19509555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3612099644128114,0.1803112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3612099644128114,0.19509555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3612099644128114,0.106403194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.361803084223013,0.17238581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.361803084223013,0.15330476,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.361803084223013,0.17238581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.361803084223013,0.260794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.361803084223013,0.17238581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.361803084223013,0.22654094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3623962040332147,0.25061586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3623962040332147,0.11205263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3623962040332147,0.25061586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3623962040332147,0.13276185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3623962040332147,0.25061586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3623962040332147,0.1488661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3629893238434163,0.11008247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3629893238434163,0.15296867,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3629893238434163,0.11008247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3629893238434163,0.092653945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3629893238434163,0.11008247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3629893238434163,0.12079332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.363582443653618,0.14010385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.363582443653618,0.16493472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.363582443653618,0.14010385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.363582443653618,0.13646927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.363582443653618,0.14010385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.363582443653618,0.20040673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3641755634638197,0.13794768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3641755634638197,0.13984188,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3641755634638197,0.13794768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3641755634638197,0.12805372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jupiter,0.3641755634638197,0.13794768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3641755634638197,0.21172033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3647686832740213,0.2166132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3647686832740213,0.1421256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3647686832740213,0.2166132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3647686832740213,0.11286827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3647686832740213,0.2166132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3647686832740213,0.09391663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.365361803084223,0.12540485,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.365361803084223,0.12146453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.365361803084223,0.12540485,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.365361803084223,0.15472096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.365361803084223,0.12540485,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.365361803084223,0.20097445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3659549228944246,0.15062368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3659549228944246,0.13010892,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3659549228944246,0.15062368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3659549228944246,0.11748388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3659549228944246,0.15062368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3659549228944246,0.05986707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3665480427046263,0.19431898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3665480427046263,0.15010536,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3665480427046263,0.19431898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3665480427046263,0.19575673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jupiter,0.3665480427046263,0.19431898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3665480427046263,0.21504009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.367141162514828,0.15159658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.367141162514828,0.11133454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.367141162514828,0.15159658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.367141162514828,0.09066095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Jupiter,0.367141162514828,0.15159658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.367141162514828,0.14650548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3677342823250296,0.1444037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3677342823250296,0.17548896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3677342823250296,0.1444037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3677342823250296,0.21923676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3677342823250296,0.1444037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3677342823250296,0.13813306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3683274021352313,0.18167049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3683274021352313,0.124928094,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3683274021352313,0.18167049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3683274021352313,0.11029286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jupiter,0.3683274021352313,0.18167049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3683274021352313,0.15834334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3689205219454329,0.10491291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3689205219454329,0.16250062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Jupiter,0.3689205219454329,0.10491291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3689205219454329,0.18033119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3689205219454329,0.10491291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3689205219454329,0.18791267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3695136417556346,0.14834277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3695136417556346,0.124295354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Jupiter,0.3695136417556346,0.14834277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3695136417556346,0.233278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3695136417556346,0.14834277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3695136417556346,0.13048063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3701067615658363,0.21327344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3701067615658363,0.25619155,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3701067615658363,0.21327344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3701067615658363,0.105214894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Jupiter,0.3701067615658363,0.21327344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3701067615658363,0.17846262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.370699881376038,0.15789378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.370699881376038,0.20691307,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.370699881376038,0.15789378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.370699881376038,0.14935537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.370699881376038,0.15789378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.370699881376038,0.19647232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3712930011862396,0.11407532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3712930011862396,0.12920575,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3712930011862396,0.11407532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3712930011862396,0.14357337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3712930011862396,0.11407532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3712930011862396,0.20458278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3718861209964413,0.20993868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3718861209964413,0.19705443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3718861209964413,0.20993868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3718861209964413,0.16666071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3718861209964413,0.20993868,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3718861209964413,0.09714043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3724792408066429,0.12194065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3724792408066429,0.15848215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3724792408066429,0.12194065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3724792408066429,0.15337542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3724792408066429,0.12194065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3724792408066429,0.1923663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3730723606168446,0.15801008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3730723606168446,0.2060121,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3730723606168446,0.15801008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3730723606168446,0.16739729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3730723606168446,0.15801008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3730723606168446,0.1610785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3736654804270463,0.21235903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3736654804270463,0.26865244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3736654804270463,0.21235903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3736654804270463,0.16664541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3736654804270463,0.21235903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3736654804270463,0.22668882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3742586002372479,0.15572071,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3742586002372479,0.13420275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3742586002372479,0.15572071,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3742586002372479,0.11648691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3742586002372479,0.15572071,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3742586002372479,0.13549387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3748517200474496,0.10496074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3748517200474496,0.13655339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3748517200474496,0.10496074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3748517200474496,0.10227935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3748517200474496,0.10496074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3748517200474496,0.14208245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3754448398576512,0.12046101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3754448398576512,0.22631647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Jupiter,0.3754448398576512,0.12046101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3754448398576512,0.121724315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3754448398576512,0.12046101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3754448398576512,0.16514638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3760379596678529,0.14734486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3760379596678529,0.15093382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3760379596678529,0.14734486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3760379596678529,0.2151401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3760379596678529,0.14734486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3760379596678529,0.11670325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3766310794780546,0.14017607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3766310794780546,0.18019052,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3766310794780546,0.14017607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3766310794780546,0.14576799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3766310794780546,0.14017607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3766310794780546,0.20074967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3772241992882562,0.15946005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3772241992882562,0.14815271,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3772241992882562,0.15946005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3772241992882562,0.22749068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3772241992882562,0.15946005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3772241992882562,0.118480526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3778173190984579,0.10538591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3778173190984579,0.123333395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jupiter,0.3778173190984579,0.10538591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3778173190984579,0.13555391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Jupiter,0.3778173190984579,0.10538591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3778173190984579,0.08574368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jupiter,0.3784104389086595,0.2325302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3784104389086595,0.17757322,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3784104389086595,0.2325302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3784104389086595,0.1161349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jupiter,0.3784104389086595,0.2325302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3784104389086595,0.13797675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Jupiter,0.3790035587188612,0.16885473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3790035587188612,0.13220634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jupiter,0.3790035587188612,0.16885473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3790035587188612,0.12131885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
